Id,Nombre,Equipo,Puntaje,Competencias
93400,PIVPWOMKD,Toyota,3321.07,151
74339,OYKTVASWT,Brembo,7846.73,170
50375,UFQVWAYXP,Volvo,3004.86,34
10435,DRMKEURNJ,Oracle,4090.98,36
19169,FWCORAGDA,Sauber,505.50,32
13607,SGSBIWQED,Bridgestone,8374.07,156
81207,VFDXXBTWJ,Castrol,9284.09,64
15557,LXRWNVJFF,Williams,4199.95,4
4209,IAZKEHDZB,Bridgestone,2822.85,67
46575,ELVYGQPAX,Audi,351.80,109
50630,ZUDCWAFMV,Citroën,9456.75,50
85405,YIEGFFTTS,Land Rover,9601.33,63
76439,LVITEKMNE,Pagani,730.75,75
74059,RTJSANGIZ,Audi,3185.18,17
65726,GIQEMPLIG,Citroën,9.42,169
29763,EQINRREKJ,Red Bull,2479.57,82
38316,CGWTVLHOI,Goodyear,9436.55,43
12020,YZJAAGEDJ,Williams,9782.34,26
33180,MQHNVRUBF,Bugatti,5643.25,72
12558,ZYFWPXMWH,Koenigsegg,5766.58,44
35769,STNCLLCSZ,Bugatti,8728.82,7
79763,FLPZLNVZU,Bosch,8511.57,194
15209,YXHEVVGHG,Jeep,552.55,50
62922,OQSUCQTTA,Maserati,7968.61,44
48265,EGXZMRBRT,Alfa Romeo,707.75,169
34412,AQMWMFZSF,Pirelli,1121.42,122
42779,SXYNWFOJD,Alfa Romeo,8626.88,169
12373,ZOXKYBINC,Volkswagen,6097.61,81
97470,ORCSZYNWH,Toyota,6441.75,148
33302,UAWMXBYQD,Lamborghini,7908.30,170
79545,RXTWZHPVG,Honda,484.80,83
2527,GCPMEZMBX,Ferrari,1035.09,175
68106,EMRDVEEXS,Alfa Romeo,8041.17,87
96100,FVTTJQCAA,Volkswagen,8240.42,118
47842,UDGRVRXEC,Brembo,7948.94,118
2013,KOBBQOFCS,Williams,9456.29,160
55499,BVVPFUUNH,Citroën,8935.21,24
18328,PSRHMVVPK,Bosch,2260.26,8
44241,MZCDZXQHO,Pagani,8008.07,56
22158,JHRCRSWYM,BMW,6868.85,86
73543,MSVWZCWUU,Volvo,6532.57,54
16074,RSSCHASSX,Hyundai,783.11,71
73198,MWKEIAWUS,Hyundai,9511.91,43
90074,TRQNXXHEQ,Petronas,8067.04,134
23539,IKJHSLEXI,Mercedes-Benz,376.64,89
12965,AEYNPLUHI,Pagani,3447.49,66
59465,WHOZRHEAU,Pagani,6562.04,178
99858,UTOMWMPCH,Citroën,3826.46,12
4969,LZLFQDQRP,Haas,4316.94,74
85949,YEBNUFIJH,Lotus,2767.09,64
68015,TXYNVVTOJ,Petronas,6370.03,104
28882,RRWDZYPPP,Mobil 1,7580.50,93
90985,IWVAGHIQT,Jeep,7048.72,134
10787,GEMHQMYSO,Mazda,278.11,101
31402,WCROZKLEX,Dodge,1532.32,12
4532,TPKQMIWTD,Aramco,8301.29,126
76680,LTNNQPGPB,BMW,336.69,179
82893,BVSSIKAMG,Williams,4025.39,123
35894,NKRCXTYCI,Red Bull,7552.37,199
89514,VYRJSERLG,Bugatti,2580.93,104
50854,AOCFOKVFP,Nissan,7364.30,70
2207,CQBBGQQMQ,Alfa Romeo,9570.08,142
84021,JBKDOKNXB,Hyundai,58.89,32
72418,OMRASCXAD,Sauber,2785.73,28
58885,QLUNHQPIO,Koenigsegg,5337.05,158
17967,EFQVTZLZU,Red Bull,8877.97,163
29273,SYBNRSRVA,Michelin,1767.17,130
26293,XSCVAOPTR,Volkswagen,6124.08,199
41690,UKZNOYACI,Bosch,1571.54,148
37307,DUYTCIQMK,BMW,4338.21,15
47411,UMVLGUGKK,Oracle,6040.75,106
27280,ERXNRZSIC,Bugatti,6418.60,67
93059,VSORVTFMT,Ford,4275.58,11
43575,SDYLQASKO,Kia,6071.28,119
66168,JYXQIVKKH,McLaren,7220.84,136
46998,HIWJJLSRK,Michelin,892.15,15
41650,DTBAAWRII,Aston Martin,8637.58,130
6255,GORGLCOCA,Volvo,1693.85,43
55672,NJNWCTNHG,Petronas,578.53,58
50273,JBXEEQLHW,Peugeot,8922.09,60
52645,BMGCUPUAQ,Alfa Romeo,1870.60,42
30977,XGTOPBQPA,Aramco,474.78,182
56799,OUFOPVMSG,Nissan,8649.60,144
64956,PWIUUBPRG,Land Rover,4604.28,36
47614,WEFQZNWRS,Oracle,2111.67,53
92112,IROWURMVF,Pirelli,9326.55,48
81247,MAYJYREYS,Castrol,9140.23,112
18854,GYWSLVIET,Brembo,5432.40,189
7932,OERYXGZXF,Mazda,741.01,185
24307,FBPIZLKYY,Lotus,5055.67,25
8762,BRXFYQVNL,Volvo,2381.62,135
20694,NIODJFJUD,Ferrari,7848.18,167
72514,VWWFOVQLR,Koenigsegg,8463.76,93
36478,SJNYUPDPY,Audi,9490.78,34
48925,IRPBFUBQR,Aramco,4546.61,174
31234,HNGNGJYAV,Ferrari,1698.76,42
65204,YEXGFMCWG,Chevrolet,1869.11,103
15163,NGZISDHSL,Chevrolet,3527.82,187
16100,YSWJHMWYI,Renault,6438.84,166
8184,UDMDBZFBX,Haas,149.83,99
17278,FBYOWRZBK,Kia,4302.76,127
65913,GSNAYXDAV,Brembo,5692.10,141
46362,GLYUEEDYE,Castrol,5867.77,28
73625,XPNIUFMBR,Hyundai,2161.11,137
43447,DDXOJFZCA,Alfa Romeo,3618.08,143
11775,WYSKTOBUF,Red Bull,1833.79,31
4653,HCTVUARVM,Castrol,3817.57,77
96841,EHOGCRALA,Subaru,7438.76,181
40576,CCNMKOVEY,Ferrari,1125.60,168
35826,JMUNVBISP,Volkswagen,9247.02,185
66254,DSCOTGWQM,Audi,8044.90,26
55922,JMEAYADVT,Bugatti,4225.75,199
98245,BCTDOFQOX,Dodge,1125.77,145
48037,OKYFDVFXL,Lotus,2184.68,109
65532,AWAYRTDIF,Land Rover,6209.38,39
18335,ASVGPRSBT,Toyota,6961.23,168
56408,BKKNFVRAK,Monster,8690.24,102
3408,WKECWQZPL,Brembo,3709.40,178
72466,UVKTKVKYV,Hyundai,9302.18,127
66921,ZCRULWHDT,BMW,7085.94,114
8082,QGONSQLXL,Goodyear,149.92,34
60697,EUOZVORDI,Audi,6757.54,3
38704,EXEDBIAMM,Brembo,9310.07,145
85398,GVNHCIWNN,Ferrari,5616.23,6
87732,ATYNMBYRM,BMW,730.62,91
4003,JWYELTIYN,Kia,7823.95,123
67447,CNCNKAVTF,Land Rover,8113.58,172
11055,BXWUTTPQG,Castrol,7168.40,121
14133,LXJRSXLWJ,Mobil 1,3725.93,129
812,WTJNZFAVM,Citroën,3704.88,113
90458,EKPBBMCVI,Ford,672.77,123
32603,AXFJBNFDJ,Volvo,4694.53,132
51240,EXFCBVIUC,Audi,2009.63,4
62503,YIYZKXAHB,Mobil 1,5610.87,114
42740,YOTBWWGUB,Oracle,6775.89,126
16893,HBJTINZZH,Renault,1563.25,172
23159,IIQASVQJY,Bosch,406.43,83
78665,WKZWTFMIS,Nissan,6507.15,112
17625,FZLUTSRGM,Renault,3048.16,99
37988,KVODJCVPC,Lamborghini,5506.37,131
60478,HLGYPIZSP,Lamborghini,7239.90,120
99816,JLIJLJQSJ,Mazda,4068.65,16
15206,QQMLYYKSF,Ferrari,4426.99,27
22737,EWHCWUORW,Mobil 1,5146.93,179
60640,FKVCCTIMZ,Peugeot,6723.77,1
79350,BYHTPBLHZ,Porsche,7893.82,195
60391,FCQSLGYWR,Bugatti,8155.44,2
44879,JYACTMDBP,Williams,1098.14,65
72655,HXPIVSPKY,Alfa Romeo,5088.40,22
48938,CQRHJLPSN,McLaren,5073.46,184
14957,ZWHBSIIOT,Bosch,3038.76,60
65176,PIXJTACWQ,Lamborghini,4958.22,36
1387,KCPBBKOAK,Kia,7752.12,11
23379,SJMBMQHBZ,Shell,1609.54,41
31042,XQWPBYMCY,Lotus,4635.60,68
62264,RJGCRJCCZ,Jeep,1243.15,102
67304,SHVYHKSDU,Bosch,5796.86,148
34159,WXHNLETKP,McLaren,9678.14,162
93895,VZZVOFHVS,Kia,2346.45,117
89732,UDRSAGJGU,Lotus,8593.27,128
69437,BZJMSEJMP,Brembo,3730.34,55
83923,CAODPHKAK,Monster,9489.25,11
96302,IMVBSZMZF,Mobil 1,8073.34,91
39226,BOEDZIGWK,Dodge,724.08,31
85363,COGYLPKJZ,Jeep,1196.16,145
28334,DRLFTIYHL,Koenigsegg,6472.50,180
89259,DMZTLPTYH,Volvo,9538.26,137
37461,ZCUXMOMDH,Oracle,7020.41,177
41180,XLPECLZAW,Dodge,1383.97,155
48789,EVJGVCCJJ,Ford,1208.00,131
20441,VHSTPHATJ,Monster,2475.97,52
36782,OFHOWZTWC,Renault,4074.39,157
8915,VIYITMVLO,Volkswagen,5843.16,157
96052,BMBFXLIOU,Lotus,7557.58,151
90078,KPIXVHRFH,Alfa Romeo,3301.31,88
37790,LPJAWDNEU,Volkswagen,5588.36,94
58923,BGCHXIEIP,Hyundai,3041.65,144
94382,FCQFSOEGN,Bosch,7576.85,160
82676,QDRMSZFUH,BMW,1603.83,58
32424,TKSLDVSBY,Ferrari,7028.80,99
35924,ACXVHOMCQ,Volvo,7566.88,9
99315,BNPHWKKWY,McLaren,1023.53,197
9750,AGBVLSIDO,Castrol,1638.15,83
10225,QMHLQEWHY,Pirelli,5818.15,144
28799,IIUVOUFYY,Mercedes-Benz,9749.09,35
62666,KJOXBINRQ,Bridgestone,1012.28,140
21706,KYTCILWEJ,Haas,8180.73,106
46520,USBUPLLFH,Haas,2062.64,157
18916,CSGLFRLWK,Peugeot,6459.31,100
97960,YAFKRJVLE,Lotus,3732.45,109
16214,QZECJKWCX,Jaguar,8819.48,135
38421,EWXKHQUSD,Bugatti,5168.93,40
32467,JRSYKHQJX,Castrol,631.34,181
87361,SCLVLPPKD,Subaru,8567.10,26
89293,SPANAVCKA,Koenigsegg,7096.47,188
5587,BUBJPGWLC,Jaguar,4988.35,154
14847,LSZUEVDIO,Mobil 1,2625.56,51
23400,YUVULQXCH,Castrol,314.95,195
47707,AGXPFQAKR,Monster,8577.06,131
59557,WOSIIHXNZ,Jaguar,1686.42,102
94048,SWOLQQLCR,Kia,9919.50,136
57662,EXZOKHFSC,Aramco,7396.42,176
93612,VCCCUOUZQ,Jaguar,6671.32,106
70860,IHRJWESDD,Ford,9086.17,116
68784,RPXEFARMZ,Jeep,4564.98,55
17319,TFGXYUFAI,BMW,4500.80,24
91656,DAGJGYUDS,Michelin,32.70,172
42686,EQEBKIOWB,Aramco,354.07,15
23153,CBVDGCZDF,Castrol,8060.62,133
73651,SALSGRKSM,Ferrari,7528.33,48
70339,MSEOPLSKU,Kia,5192.60,162
54730,UTJTLZVJM,BMW,3612.55,126
21887,WMJICAIJG,Koenigsegg,8155.11,2
743,WCRYOGIOK,Michelin,9643.71,196
8084,VAAETTQJA,McLaren,9892.62,181
16652,PYYGDNFGZ,Jeep,4443.96,62
45341,PLJNHSLYK,Ferrari,6998.54,139
77,BMVGEFGTE,Brembo,6260.62,42
82387,PDDSSJVJT,Aston Martin,9227.48,52
41197,IWSYFMRYP,Lamborghini,1008.31,33
81034,WBRBPMWYJ,Kia,4231.91,125
60383,EKJTJNDIN,Mercedes-Benz,751.01,46
86513,CIRMFHMDW,Volvo,5005.94,173
89108,APAEQTKIS,McLaren,4456.72,65
9017,IEROYHXZL,Volvo,3023.45,140
87222,JTZIUXFLN,McLaren,4656.71,121
54904,BYNEXASDX,Aramco,2019.61,98
17596,WTBOBGHXO,Williams,9624.41,41
14559,WNOBVVNUZ,Maserati,497.06,52
3090,TOLEQFDJY,Pirelli,394.94,137
85102,KMOOYASRJ,Kia,4560.21,171
27023,YWKRLGTXH,Chevrolet,7061.71,1
30962,RWIENJPVR,Peugeot,2858.08,92
51915,YLBLWLVIF,Bugatti,1794.50,64
91209,NRMEZJFMF,Brembo,4769.51,31
65920,UBHJCNORW,Nissan,669.88,36
21862,WNXLQPQSW,Mercedes-Benz,6204.71,158
79505,HWNQTXZST,Porsche,9514.10,130
44470,LKIWJWQHL,Hyundai,4019.21,29
19593,KUCYEQWPT,Volvo,4745.00,115
93272,YYYZDXCDH,Aston Martin,5658.71,102
76137,SEIUYRIRE,Brembo,9807.71,34
54190,JJXKHVILK,Bridgestone,9795.55,171
90021,CUCDCZIOA,Texaco,5834.56,28
8227,UFZRHVKIM,Honda,3143.61,105
25605,IRROJLOBZ,Monster,376.78,198
49006,NFAJVAGBM,Honda,8799.85,85
90417,FPRMLNZSG,Brembo,4596.60,14
13052,KDRMQJISR,Alfa Romeo,295.64,30
77841,KVJWRIHDH,Dodge,43.79,77
24700,XEMSCCUGT,Peugeot,9106.63,182
13413,MGLURZWHF,Citroën,1210.54,198
73140,FQLYYLMNG,Shell,3016.52,25
68585,ELZPVULPY,Audi,4963.10,44
76769,YOBLLUBEK,Hyundai,389.20,60
62262,KQQTTQPSZ,Kia,5153.21,54
8625,QPKHMJFLZ,Toyota,5051.06,30
82046,JQMZWUHEY,Mobil 1,5377.47,32
99983,CNOUTAWKN,Honda,2423.07,16
52479,BKYGTWPWX,Sauber,7322.71,57
91123,DWGKSMVJJ,Bugatti,9278.39,173
5250,AJHSZEZYD,Brembo,6399.08,32
95290,HVEMHIARW,Pirelli,5212.63,47
4042,CWDYMLAUY,Shell,5916.16,168
24597,WKAXBLGBI,Brembo,8381.69,178
50578,CDCRVBWCE,Dodge,7297.21,126
72723,OHTVMJBMI,Pagani,2285.60,42
16506,OZHDNXUXQ,Toyota,2883.76,19
63532,PDLWTNGAZ,BMW,7569.86,17
97824,WBKUGBZQG,Renault,3316.00,149
75697,HNAGFEBTJ,Citroën,3536.61,146
97076,NNJGHYLVX,Honda,6840.15,180
58893,GDBHQUPWC,Aramco,1457.75,109
39720,PUZNTIPWH,Peugeot,200.80,195
81890,XQOEUNTNT,Lotus,7866.45,161
29368,AVXHSZDTS,Pagani,8324.47,58
51231,JSLUQLGCY,Audi,6258.34,56
12578,DSNPKPXCM,Toyota,603.54,187
94095,XVESXOSJV,Hyundai,8755.99,91
11554,XDBPDPKVI,Pagani,5323.07,64
22702,QKDXYXZJY,Pagani,2779.43,169
6286,WCMZTUSGV,Dodge,7784.79,15
84955,PQOVHNLOL,Williams,665.73,13
95078,XYAOCNBBC,Texaco,8866.43,181
46208,BJTPGGFXK,Jaguar,1673.69,65
9882,TKEFBXMNW,Brembo,4031.24,197
66294,KLMAFGENU,Hyundai,8363.93,2
21038,WZFOGMNVI,Aramco,7986.93,184
57817,OZKPEJGDA,Jaguar,9725.89,110
24634,DLKINGVIU,Monster,1939.57,21
43885,WCRETDZSJ,Brembo,6232.93,73
51047,CSUZXYWKM,Castrol,1235.75,24
3993,CBBLXODBV,Red Bull,2685.98,135
21312,OXKVVUYCG,Ford,9654.67,9
51619,HSKXZMIEU,Goodyear,7684.69,182
46351,WMECKWMNY,Dodge,1617.91,28
19916,KUNVYJVIR,Alfa Romeo,6195.77,171
95494,VKXMEAGXA,Michelin,8655.52,52
90852,XWICHETKL,BMW,4660.47,114
75526,YKGZIHNLN,Maserati,2683.75,7
73241,YKHVQQDDQ,Brembo,5466.63,61
6337,SLIXETAXX,Haas,5606.76,116
4328,XDAMZCKUD,Lamborghini,1768.23,112
14031,IGKGFGHCN,Ferrari,9006.06,89
10951,BGYZKYDSN,Subaru,6571.02,32
34259,IGTAJGQXO,Mobil 1,4001.86,99
42629,JZEIBFMHJ,Land Rover,2185.61,55
67696,YUAMFXMTX,BMW,5366.45,160
51414,AZLGVLIAY,Bridgestone,368.85,35
82911,DYCCEEHEE,Texaco,3268.66,118
84499,NHBMDUAPD,Citroën,8372.45,156
83815,VCWWQCNKB,Oracle,9114.85,34
65148,ENSUBAZLE,Sauber,5252.59,9
24985,JYFYBIKZI,Volkswagen,7241.72,134
20956,TIHAKKKEW,Aston Martin,8696.89,109
52548,AXWDISDHW,Monster,3994.79,129
80794,BEFOUFRZH,Volkswagen,2131.69,107
19405,YLQZWGPQZ,Peugeot,838.84,18
27827,HYNGRHEVD,Aston Martin,5473.80,178
55228,NHLWDSRQG,Haas,5774.66,1
71177,BEPNBHMXC,Aston Martin,9805.64,15
25964,UIXPIALRB,Alfa Romeo,273.29,171
65427,KTWNFLMQK,Toyota,5993.36,138
57486,XCCCLBQIK,Volvo,2142.23,90
16200,KRETQINDS,Volvo,5877.10,128
71017,MJKIJBSVY,Oracle,2085.00,186
87906,FYIXWGJGK,Audi,304.56,66
37796,RJLWUELLU,Porsche,252.09,114
65438,TYHAUABQA,Pirelli,4682.24,130
25864,KSLFKOSQC,Maserati,1119.66,54
8154,NGUCJBQYO,Bridgestone,2759.82,81
73074,ZKDBUJWHP,Petronas,736.44,90
62792,COMGMWWOO,Peugeot,1169.55,152
3939,HMSDVHSMI,Monster,5177.55,136
81522,ILAZRQAWY,Jeep,1680.08,164
35886,GZZHJUCMH,Sauber,6092.49,198
6056,JMLUFRWXG,Oracle,7825.87,133
11539,IYUPIGXLB,Subaru,5151.84,168
46486,QKWVWBXQC,Toyota,4871.89,112
62394,MHSXDXJOZ,Toyota,5123.13,64
40326,QDSPKHBCV,Nissan,2499.41,117
86935,WHYBDGEPR,Bridgestone,4109.41,137
64195,MVECANZXL,Castrol,7037.25,140
574,YWUXPMNSC,Land Rover,236.76,118
17659,BJHCSQLHT,Red Bull,6010.88,57
78163,VQNBNHELU,Volkswagen,5181.28,150
29061,SWNPBEOYN,Ferrari,6078.25,79
73498,WTKSLZQMI,Oracle,526.04,54
11773,BONUBNRBF,Williams,8511.90,180
242,MPPFDMKSW,Ferrari,4169.57,115
96637,PBKWGTRTA,Mercedes-Benz,2982.19,183
92344,XQGKSJXMP,Red Bull,9321.23,63
74293,JPQTFINGU,Goodyear,8194.43,81
62577,RHLXKXPDI,Pagani,7068.20,41
64446,OROLFXFBO,Audi,7594.91,60
78727,GWDKRMRYY,BMW,5520.32,107
24534,EUYXSPYAI,Petronas,9713.45,141
27920,SRGQVRQDE,Chevrolet,7083.91,162
5940,XSOWNEVPQ,Lotus,2209.83,15
41619,GRXFTXOMO,Red Bull,9092.93,128
88853,UMEJFNIMW,Monster,2037.29,177
56808,EYXMKTZJF,Williams,8647.18,32
28752,TNTOASNCI,Citroën,1884.63,172
71799,ONKQYIIUO,Monster,4266.07,83
31610,IWJMXSMQK,Petronas,5449.87,200
93472,WIADBWBVH,Shell,284.69,120
87770,AZDOMPBJA,Chevrolet,9311.48,152
21,WXZGWRPES,Pagani,3437.07,125
62706,HZVSZHTQW,Ford,8422.60,25
61411,MAQDQPXZW,Aston Martin,8631.94,147
19621,OUZWESREI,Aramco,1542.04,78
27263,WYPFKZTJR,Shell,6671.43,104
84696,HVBQIKXOI,Bugatti,5841.59,36
80735,UYNPGVGVS,Red Bull,1008.55,50
84721,ZJJEVXHDJ,Aramco,1406.67,114
4964,WXOMQKTOR,Mobil 1,8348.69,193
60684,IFRKCYCXE,Ford,7584.92,182
74038,EEMNKAOFJ,Bugatti,2029.64,36
53854,KHRENPTAH,Bridgestone,3498.13,89
85126,KPTJYTRHF,Citroën,7638.58,62
34864,YKLPXWBKN,Ford,8962.64,155
78233,SEGSLPMCK,Mazda,1985.22,7
53485,LPKQAGHFF,Sauber,8506.50,94
16110,HWGYZRIHG,Ferrari,9443.10,165
82615,DCPWIXZGI,Petronas,8390.91,78
21258,YZNFAGDEF,Ford,3850.96,9
51515,YEELHOGXK,Lamborghini,7783.90,167
48978,CNNCRORYJ,Oracle,7382.31,144
57866,LTKLAHUCV,Petronas,8741.58,184
14082,TMMYKLDDB,Koenigsegg,599.53,79
53440,CXANEJZHE,Mazda,8333.74,188
13858,OUYYGMCUZ,Ferrari,4324.21,98
77186,SYFRYAKQB,Dodge,383.82,129
14000,KWGREELLP,Aramco,6029.85,4
55046,ZGATUSRRV,Goodyear,8291.72,180
9143,MEHDNFFWS,Pagani,412.95,148
25323,BVRYADNXM,Lamborghini,6537.53,29
94996,COSSBFEOH,Red Bull,9723.09,171
29918,RLUTLZKNU,Brembo,2288.26,58
53896,HSEHZVFSX,Mobil 1,4375.18,155
8380,PWIUHQHGY,Koenigsegg,9948.78,19
85395,XLOOXNPWB,Aston Martin,8409.86,194
9836,XRYSXSDGV,Subaru,9485.91,167
59934,HVIFXMTMC,Haas,8980.91,105
86497,DCFMPMWNZ,Bosch,7531.12,197
27347,NTJAYTMYM,Aston Martin,1697.26,127
17101,NYALUAUHF,Bosch,9789.41,181
7508,FKRVVRGBW,Shell,6932.52,3
78754,IXNIBHGEK,Alfa Romeo,8403.42,91
93179,QLPKHOQKU,Citroën,2145.79,136
26649,ZVDOURSHA,Land Rover,5523.21,125
46380,ETHSFFEYO,Aramco,403.61,140
83860,DZJNBHHSK,McLaren,3225.32,41
94261,YBGDBMCVX,Bosch,5612.12,56
843,QLCARCVFT,Bosch,4347.13,151
34131,INHMKOEZK,Volkswagen,4236.19,47
12094,NCAJWFJGG,Audi,3316.09,115
42397,TZYTHSWAK,Bugatti,7036.85,107
87238,OHGLEJAGR,Hyundai,6462.83,17
13826,UNYSLFBCN,Hyundai,9169.47,15
77472,BVRHJOAWK,Ferrari,5445.18,155
26918,FDZEQUKNM,Porsche,1504.59,33
86056,EHBHLQQWT,Jeep,7333.11,191
52562,VOFSQOTRM,Bosch,47.10,33
61617,VDOZEILOU,Lotus,3579.68,134
64382,SKGJFQDVF,Citroën,2690.70,91
70903,GASLCMYBQ,Jeep,5741.75,101
80118,KUCEFMFTK,Peugeot,52.88,143
24740,MBDWYQUAR,Texaco,8993.43,60
76045,QRHVRVDLV,Chevrolet,7074.18,129
89757,KDMIVJCHJ,Pirelli,7032.82,51
8690,QROEFTSHQ,Volvo,2612.29,161
97257,XYXDJUKXE,Ford,9242.84,173
36712,WWSALSIRJ,Volvo,309.81,81
91552,CMUVNORIQ,Toyota,8711.68,28
56834,UNHAFZAIY,Toyota,5044.01,71
58178,TUADHJPYS,Mercedes-Benz,4609.86,82
30844,KCVDOSVCQ,Maserati,2506.27,23
68826,VLMNPVAQY,Shell,528.34,79
43531,CWKTMMLZS,Ferrari,2151.97,38
72608,ZRTSMWRKM,Mobil 1,2890.13,197
32130,YXFFHIZXH,Mercedes-Benz,7016.77,77
74982,BYACVRJWL,BMW,556.98,155
8642,BWOMSUTYI,Alfa Romeo,7403.53,83
82180,OKGMWGKBM,Mobil 1,4242.53,190
39913,VDSBLUDWZ,Jaguar,4102.29,121
77654,WSVAWQUWO,Jaguar,7573.17,89
3334,PBISCVDUN,Texaco,429.12,170
60110,NAYTLWVFY,Castrol,5653.81,136
44044,LHUGQYOWW,Texaco,4090.05,42
14321,GPVSDVPPQ,Williams,5968.21,37
44574,YKBSKPOMN,Michelin,57.62,139
50392,KVLYILXCC,Land Rover,8238.71,131
90559,VQSRSOQGF,Goodyear,4778.02,120
12002,HLULRHWGM,Chevrolet,6265.70,106
16417,ZVMNYSDNT,Peugeot,3154.92,78
57258,PUEQLEKIO,Castrol,1725.06,83
54540,WVOPCDWOC,Toyota,3543.96,61
16480,AKXOVXUTF,McLaren,3908.27,48
73742,ZCGBWBAQA,Audi,861.76,7
12476,QCRADZJBP,Alfa Romeo,4099.66,92
78623,FQCNKRVRI,Bridgestone,249.76,193
47560,CRBCLYDKM,Goodyear,4172.17,63
11877,ETHGLNNZO,Dodge,4296.09,54
29551,DVIXMQTUN,Shell,59.23,93
37378,LJWOQMYAE,Aston Martin,1956.84,172
43814,MLBMBEZTM,Ford,9983.74,77
22027,WYTIAQCFW,Aramco,1237.57,70
13313,ADAZQSEKU,Jeep,4543.27,194
98615,AZSXOFKRJ,Volkswagen,1833.81,148
48847,BEEOHJGJT,Mobil 1,7432.92,40
83206,FXNQPFHIV,Lamborghini,8627.51,36
64332,TZCWVUIRD,McLaren,9979.31,189
27188,TREOUIIXT,Audi,1593.51,92
77335,XFRSPKSIS,Chevrolet,7721.85,147
79360,UDSWVMMVF,Dodge,4789.79,105
8011,MYOKRDWOD,Petronas,2185.20,88
10195,NXVKSAFGF,Volkswagen,4022.40,31
91196,AMGCKEFJF,Kia,434.45,59
52387,MTUOSETHF,Oracle,8891.51,23
85509,TYWYWIASJ,Williams,2274.34,87
92012,CDMZQKGJW,Honda,1656.61,192
45550,IHOGLCDPT,Williams,1528.26,106
17557,BCASWJLNR,Lamborghini,1536.74,36
20727,QTNTDJIOJ,Honda,4804.02,191
25093,QWWCENAQC,Chevrolet,173.79,4
92577,HDLCFBMFO,Toyota,8105.82,107
13708,RXSXTULLK,Aston Martin,9313.61,88
51837,ODOMRDUOA,Jaguar,9349.68,16
50332,FYECIMZNL,Subaru,6628.44,91
70587,XGWGYAYCD,Kia,2311.69,127
42682,DAOZRARFK,Ford,472.92,166
78005,WVYZOCLVG,Sauber,5747.83,59
50709,DLVDOSKYL,Jaguar,1764.31,77
77702,QSCWKBDRV,Ferrari,4116.94,20
90966,ZCSVNDEQW,Castrol,79.11,55
22262,SVXTDUAIL,Bugatti,3978.97,88
77282,KDPDMIEDK,Toyota,2230.55,64
2752,BFKBCQKDC,Haas,9414.78,137
63307,NBFXDUUSW,Hyundai,6741.02,162
33043,AFAPKWJYB,Renault,6948.25,93
66451,SPHAKBSYN,Volvo,3396.32,158
95303,ZLYPSUJNQ,Lamborghini,1359.56,167
85388,JMJPLAIUG,BMW,6360.27,3
12882,JBHWDIFCV,Volvo,2301.56,109
39356,IAAODKICX,Oracle,401.69,180
57334,NEAXIQQXF,Maserati,77.84,48
44335,PGKIPZBGA,Texaco,3133.23,34
88901,RQJCSHSLV,Kia,3540.53,109
62795,PNNFGSVSV,BMW,2178.29,169
73035,DPBHXBRPD,Land Rover,4246.80,74
3793,HMQBOJEFQ,Honda,9400.57,99
62158,QQJGYLEAK,Ford,8105.89,87
70150,DGLJOEFGD,Pirelli,1744.65,47
83395,NUJOVLSON,Haas,5725.59,62
39354,XLUOXQFRS,Pagani,8450.79,82
68445,PGFLCDDAS,BMW,5045.21,142
76248,IDNVSMHPU,Texaco,9579.63,81
85702,GKXPSPSZG,Citroën,1427.59,52
86644,WBPRWHVSQ,Sauber,9678.89,152
86263,GKSPTVDMY,Castrol,8815.54,171
38503,LYDSYKNQQ,Williams,1703.90,163
13199,USBIHJEVF,Shell,5754.30,93
46326,GEAIYGNKS,Kia,5345.32,55
81345,CEIPMIBAV,Peugeot,3449.73,105
20618,ZLOJOEGFB,Williams,7832.43,184
72208,WBCPYUIXV,Mercedes-Benz,9509.58,20
44612,LKUMJAAHB,Subaru,1023.96,109
28121,GDFNBBJMC,Williams,6369.69,37
88811,QSSHIZPUU,BMW,9941.25,60
34428,NETASSPXM,Bugatti,8511.09,6
61497,LCKWAQFQH,McLaren,7432.47,106
2539,PCJDXQXQZ,Shell,696.89,154
54114,OKNYKFVJW,Mazda,4918.98,188
76424,AWPSIEEHZ,Land Rover,179.79,146
61941,HOFVWUQEA,Nissan,2745.12,195
19723,BAMCVPKDB,Land Rover,2362.95,177
81005,AQJAROLIK,Michelin,9560.70,130
1591,SCYMMXMHY,Alfa Romeo,5088.57,44
26235,JAWETSKTZ,Mobil 1,7077.36,97
24333,VSMRFAABS,Brembo,6919.84,127
38896,YMMPKVFDY,Haas,3516.64,159
28337,ZQRKATQLP,Porsche,6494.86,121
74816,SDJQKVQOG,Red Bull,6618.71,90
68072,PIMOUJBAN,Koenigsegg,794.10,126
23875,XSWRRLOCU,Jeep,2001.83,194
56142,AMSJBETWP,Castrol,2053.52,138
20144,CNAFCCYPS,Nissan,1700.61,153
17041,XGKJDFGND,Williams,5099.20,56
3358,XLBTEQKDZ,Chevrolet,7172.73,69
84454,CXGPPEILK,Lotus,2680.11,54
32055,YHYITCBTU,Jeep,3795.73,76
84698,BDFWHTARO,Ferrari,4483.75,51
53384,JCVGUJAIU,Audi,2134.63,175
